0,0.4922822,0.32060081240658145,0.5062934160232544,0.31386843585131463
1,0.5233901,0.29917266516903646,0.5440537929534912,0.2929776624629372
2,0.56534094,0.2777678280874015,0.6100260615348816,0.2514420470647645
3,0.6294981,0.23858625307062353,0.6838107705116272,0.22405491481747544
4,0.66766095,0.2226071211312591,0.7395833134651184,0.1739583778799626
5,0.7357007,0.1905613471155333,0.7921006679534912,0.14681274744502285
6,0.77447915,0.16158482636891158,0.8619791865348816,0.1166192580733383
7,0.8237689,0.1396533981095472,0.8971354365348816,0.09241768469413121
8,0.85923296,0.11702383752741845,0.9283854365348816,0.07340677422389649
9,0.88759464,0.099155646442458,0.9396701455116272,0.06227861318671912
10,0.90383524,0.09015612088322379,0.9455295205116272,0.06160632390202137
11,0.9110795,0.08164768201788007,0.9494357705116272,0.06081059980287887
12,0.9143466,0.07584627334653422,0.9342448115348816,0.05431706209977468
13,0.91789776,0.07552610235471352,0.9459635615348816,0.04965481861380108
14,0.92945075,0.0681312766924403,0.9548611044883728,0.0498055385000873
15,0.9265625,0.0685442801410726,0.9431423544883728,0.05071339128833068
16,0.93248105,0.06214945173309,0.9494357705116272,0.04572150326873127
17,0.9370738,0.05832591956412351,0.9455295205116272,0.04938193168817905
18,0.94076705,0.05745577050092953,0.9479166865348816,0.04485935933495823
19,0.9418087,0.05526719763388042,0.9479166865348816,0.04441972495171062
20,0.94640154,0.05426244495318866,0.9440104365348816,0.04638300319774109
21,0.9453125,0.053519386558718414,0.9420573115348816,0.04646739906124901
22,0.94540715,0.051374009175303194,0.9513888955116272,0.04490928652516583
23,0.95473486,0.0468287337693124,0.9537760615348816,0.04159269429612578
24,0.9526988,0.046603656144638204,0.9479166865348816,0.043714646903569236
25,0.94853216,0.04584382383522125,0.9479166865348816,0.04236525323307305
26,0.95535034,0.044012943091995056,0.9479166865348816,0.04199143590634329
27,0.95625,0.043216224287054246,0.9483506679534912,0.043841663094466195
28,0.9506155,0.0451080563735858,0.9568142294883728,0.044721858281838264
